country,year,gender,employment_type,economic_activity,employees_thousands,data_quality,data_source,indicator
Benin,2011,Female,Nature of job: Persons with formal main job,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2.906,Normal,HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions,"Employees by sex, informal/formal job and economic activity (thousands)"
Benin,2011,Female,Nature of job: Persons with formal main job,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",6.783,Normal,HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Total,Economic activity (Broad sector): Total,1307.2,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Total,Economic activity (Broad sector): Agriculture,70.11,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Total,Economic activity (Broad sector): Non-agriculture,1237.09,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Total,Economic activity (Broad sector): Industry,394.406,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Total,Economic activity (Broad sector): Services,839.446,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Total,Economic activity (Broad sector): Not classified,3.238,Unreliable,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Persons with informal main job,Economic activity (Broad sector): Total,1139.238,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Persons with informal main job,Economic activity (Broad sector): Agriculture,66.504,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Persons with informal main job,Economic activity (Broad sector): Non-agriculture,1072.734,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Persons with informal main job,Economic activity (Broad sector): Industry,374.25,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Persons with informal main job,Economic activity (Broad sector): Services,696.763,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Persons with formal main job,Economic activity (Broad sector): Total,167.962,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Persons with formal main job,Economic activity (Broad sector): Agriculture,3.606,Unreliable,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Persons with formal main job,Economic activity (Broad sector): Non-agriculture,164.356,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Persons with formal main job,Economic activity (Broad sector): Industry,20.156,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Total,Nature of job: Persons with formal main job,Economic activity (Broad sector): Services,142.683,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Total,Economic activity (Broad sector): Total,950.001,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Total,Economic activity (Broad sector): Agriculture,47.81,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Total,Economic activity (Broad sector): Non-agriculture,902.191,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Total,Economic activity (Broad sector): Industry,327.017,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Total,Economic activity (Broad sector): Services,572.866,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Total,Economic activity (Broad sector): Not classified,2.308,Unreliable,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Persons with informal main job,Economic activity (Broad sector): Total,829.63,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Persons with informal main job,Economic activity (Broad sector): Agriculture,44.509,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Persons with informal main job,Economic activity (Broad sector): Non-agriculture,785.122,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Persons with informal main job,Economic activity (Broad sector): Industry,309.414,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Persons with informal main job,Economic activity (Broad sector): Services,474.403,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Persons with formal main job,Economic activity (Broad sector): Total,120.371,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Persons with formal main job,Economic activity (Broad sector): Agriculture,3.302,Unreliable,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Persons with formal main job,Economic activity (Broad sector): Non-agriculture,117.069,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Persons with formal main job,Economic activity (Broad sector): Industry,17.603,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Male,Nature of job: Persons with formal main job,Economic activity (Broad sector): Services,98.463,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
Burkina Faso,2023,Female,Nature of job: Total,Economic activity (Broad sector): Total,357.199,Normal,LFS - Regional Integrated Survey on Employment and the Informal Sector,"Employees by sex, informal/formal job and economic activity (thousands)"
