ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_ISIC4_S,Economic activity (ISIC-Rev.4): S. Other service activities,2022,1.788,U,Unreliable,,,I11:264,Break in series: Methodology revised,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2011,3071.09,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2011,597.693,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_NAG,Economic activity (Broad sector): Non-agriculture,2011,2473.397,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2011,649.871,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2011,1788.014,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_X,Economic activity (Broad sector): Not classified,2011,35.512,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2011,2173.702,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2011,575.41,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_NAG,Economic activity (Broad sector): Non-agriculture,2011,1598.292,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2011,574.442,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2011,1004.988,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_X,Economic activity (Broad sector): Not classified,2011,18.862,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2011,897.388,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2011,22.283,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_NAG,Economic activity (Broad sector): Non-agriculture,2011,875.105,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2011,75.429,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2011,783.026,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_X,Economic activity (Broad sector): Not classified,2011,16.65,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2011,2544.99,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2011,515.823,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_NAG,Economic activity (Broad sector): Non-agriculture,2011,2029.166,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2011,620.231,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2011,1380.801,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_X,Economic activity (Broad sector): Not classified,2011,28.134,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2011,1912.71,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2011,496.086,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_NAG,Economic activity (Broad sector): Non-agriculture,2011,1416.624,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2011,551.932,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2011,848.274,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_X,Economic activity (Broad sector): Not classified,2011,16.417,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2011,632.28,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2011,19.737,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_NAG,Economic activity (Broad sector): Non-agriculture,2011,612.543,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2011,68.299,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2011,532.527,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_M,Male,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_X,Economic activity (Broad sector): Not classified,2011,11.717,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2011,526.1,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2011,81.869,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_NAG,Economic activity (Broad sector): Non-agriculture,2011,444.231,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2011,29.64,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2011,407.213,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_TOTAL,Nature of job: Total,ECO_SECTOR_X,Economic activity (Broad sector): Not classified,2011,7.378,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2011,260.992,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2011,79.324,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_NAG,Economic activity (Broad sector): Non-agriculture,2011,181.668,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2011,22.51,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2011,156.714,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_SECTOR_X,Economic activity (Broad sector): Not classified,2011,2.445,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2011,265.108,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2011,2.546,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_NAG,Economic activity (Broad sector): Non-agriculture,2011,262.563,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2011,7.13,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2011,250.499,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_F,Female,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_SECTOR_X,Economic activity (Broad sector): Not classified,2011,4.933,U,Unreliable,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2011,3071.09,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2011,597.693,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2011,308.853,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2011,288.504,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2011,52.514,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2011,883.035,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2011,904.979,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_TOTAL,Nature of job: Total,ECO_AGGREGATE_X,Economic activity (Aggregate): Not classified,2011,35.512,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2011,2173.702,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2011,575.41,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MAN,Economic activity (Aggregate): Manufacturing,2011,261.463,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_CON,Economic activity (Aggregate): Construction,2011,269.867,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MEL,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",2011,43.112,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_MKT,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",2011,673.942,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_PUB,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",2011,331.046,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_INFORMAL,Nature of job: Persons with informal main job,ECO_AGGREGATE_X,Economic activity (Aggregate): Not classified,2011,18.862,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_TOTAL,Economic activity (Aggregate): Total,2011,897.388,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
SDN,Sudan,BA:1603,LFS - Labor Market Panel Survey,EES_TEES_SEX_IFL_ECO_NB,"Employees by sex, informal/formal job and economic activity (thousands)",SEX_T,Total,IFL_NATURE_FORMAL,Nature of job: Persons with formal main job,ECO_AGGREGATE_AGR,Economic activity (Aggregate): Agriculture,2011,22.283,,,,,,,R1:3513,Repository: ILO-STATISTICS - Micro data processing
